,r_cnn_proba,colab_cnn_proba,gnb_pixels_proba,gnb_pixels_predictions,gnb_hog_proba,gnb_hog_predictions,log_reg_pixels_proba,log_reg_pixels_predictions,log_reg_hog_proba,log_reg_hog_predictions,ground_truth
1402,0.031797588,0.0011011362,2.310688241630571e-217,0,1.805872532046232e-45,0,0.14955079153210535,0,0.2042956509219233,0,0
1403,0.01783523,2.7865171e-05,3.1899898732154792e-220,0,3.7246647867726875e-55,0,0.4009918040450162,0,0.11923291264530692,0,0
1404,0.9999997,1.0,1.0,1,0.999999602100922,1,0.69422411784644,1,0.8551000360711488,1,1
1405,0.9987823,1.0,1.064903407786175e-17,0,1.5533623756786104e-20,0,0.6666989503004218,1,0.7717981586577788,1,1
1406,1.0,1.0,1.0,1,1.0,1,0.45859425850330127,0,0.9685647601950856,1,1
1407,0.039564848,0.10069558,2.234146467526053e-194,0,7.872173987094555e-27,0,0.36075430907801476,0,0.6005797972335571,1,1
1408,1.0,1.0,1.0,1,7.035830625556856e-05,0,0.7997918674852077,1,0.9338874877698096,1,1
1409,0.996174,1.0,4.158824197173094e-38,0,1.0,1,0.4714984469255087,0,0.8211733114947919,1,1
1410,0.6578308,0.0040530562,1.0,1,1.0,1,0.6419366946913665,1,0.4308330321096186,0,1
1411,0.023664057,1.0341406e-05,2.2633495549293877e-94,0,7.629934588508213e-32,0,0.12806886292417344,0,0.39069034740134023,0,0
1412,0.9910381,1.0,2.592505747511677e-32,0,2.233645759173547e-25,0,0.5940291178220785,1,0.7942908207823106,1,1
1413,0.99999505,1.0,1.0,1,1.0,1,0.8162076682731415,1,0.8487328355831522,1,1
1414,0.9899637,1.0,2.4609304264440755e-182,0,7.121961590165292e-05,0,0.15460905520361123,0,0.684346436456424,1,1
1415,0.99972993,1.0,1.0,1,0.9999999997014584,1,0.6898057804097022,1,0.6266506104809804,1,1
1416,0.023408055,0.00056412816,5.987977185798636e-206,0,1.6803425680136188e-58,0,0.562911390940958,1,0.08058736497810116,0,0
1417,0.88497317,0.99990606,5.536017304790562e-162,0,0.9999924491692986,1,0.3357389338097479,0,0.7020855637065659,1,1
1418,0.36807036,0.98928964,1.0,1,2.753507398541489e-34,0,0.8952330450325376,1,0.4390225926626377,0,1
1419,0.1122669,0.69537294,0.999999999447482,1,0.9999790949950759,1,0.825677884933308,1,0.642627550500479,1,0
1420,0.99746585,1.0,2.153312254434786e-192,0,2.170158638016404e-44,0,0.41611432361548345,0,0.28013484833456864,0,1
1421,0.9999996,1.0,1.0,1,5.243920636193926e-38,0,0.755187813971383,1,0.33581736280622587,0,1
1422,0.11454901,1.6242266e-05,1.0,1,1.0,1,0.324792241916502,0,0.6672214302091506,1,0
1423,0.03213507,0.00013646483,1.8772739238973524e-96,0,2.703889978648037e-50,0,0.6473977985028756,1,0.29359466639286946,0,0
1424,1.0,1.0,1.0,1,1.0,1,0.8699792143783156,1,0.9832812144274955,1,1
1425,0.028642416,0.0017667711,3.8059623739028387e-234,0,4.823065064743028e-55,0,0.3658406796185463,0,0.09713024473597412,0,0
1426,0.38432333,0.010123581,1.0,1,6.116763887320059e-45,0,0.5549251712279887,1,0.46647885760539026,0,1
1427,0.9999362,1.0,1.0,1,1.0,1,0.4571116350972445,0,0.4403258211130333,0,1
1428,0.023531318,5.364418e-06,1.2338981974586652e-91,0,2.788140312028885e-51,0,0.2026273667496491,0,0.12728628350235385,0,0
1429,0.980885,0.9997289,1.0,1,1.0,1,0.8785831220922231,1,0.8991535383385068,1,1
1430,0.99895173,1.0,1.0,1,1.0,1,0.4910240800683551,0,0.4305112947499739,0,1
1431,0.32946458,5.811453e-05,0.9881199944784453,1,0.2477054503044129,0,0.6140048249440173,1,0.6737850520652848,1,0
1432,0.9835457,0.9991036,2.687874855405241e-175,0,7.33874346543036e-41,0,0.4218342801277731,0,0.4905324962417801,0,1
1433,0.043189615,0.00022774935,2.055318404066902e-216,0,2.413304843344816e-42,0,0.13540615690707425,0,0.15977030106680745,0,0
1434,0.99405324,1.0,6.978688383443427e-128,0,1.6714201633268887e-33,0,0.33560860535231335,0,0.21844617837203106,0,1
1435,0.9998312,1.0,4.99122965534395e-33,0,1.0,1,0.49323752802190407,0,0.8138993724127778,1,1
1436,0.90511876,1.0,1.0,1,0.6737082043901338,1,0.7510744110763073,1,0.42380736342716807,0,1
1437,0.96742713,1.0,3.6237915949478676e-137,0,2.0946894817815206e-08,0,0.241343459187357,0,0.5887232847950372,1,1
1438,0.80575,0.98675334,1.709139688465394e-141,0,7.941619342226184e-19,0,0.38657681785805287,0,0.7587875172800157,1,0
1439,0.073534995,0.0,1.4637490926270112e-83,0,2.248350226821604e-06,0,0.36828642859170896,0,0.3356288691829109,0,0
1440,0.075024486,1.1920929e-07,1.0,1,1.0,1,0.39403578952157936,0,0.8277844761069337,1,0
1441,0.057066917,0.039497286,1.0,1,4.6356219255605326e-27,0,0.5750307475905968,1,0.296009325231054,0,0
1442,0.024736375,8.940697e-08,5.94143001678934e-182,0,4.0923980821285875e-48,0,0.24085940738907102,0,0.14195011550383638,0,0
1443,0.9999228,1.0,8.147010230989137e-120,0,1.006926339857782e-34,0,0.6890101109259197,1,0.5524484200057436,1,1
1444,0.6406282,1.0,1.5552924927848566e-123,0,1.0,1,0.7604436305643835,1,0.8929813009839426,1,1
1445,0.9724469,1.0,3.7221554966157014e-231,0,0.9998249094218612,1,0.23173058616835496,0,0.37961466931232346,0,1
1446,0.9999997,1.0,2.158406217553286e-64,0,1.0,1,0.8140344081706877,1,0.9222011841514077,1,1
1447,0.031145602,0.010153681,1.0,1,1.0,1,0.36024873382420397,0,0.6045076655469,1,0
1448,0.048450798,7.516146e-05,1.0,1,0.9999999999995453,1,0.61273317678314,1,0.26406362419144497,0,0
1449,0.39519373,0.00016134977,2.0449713832196614e-44,0,1.0,1,0.3215837510242467,0,0.962378121498281,1,1
1450,0.18935165,0.9986862,2.46507219748763e-237,0,1.2865212318371904e-51,0,0.39748515948397917,0,0.13080213929961934,0,1
1451,0.4072203,6.183982e-05,4.846932626514757e-218,0,2.7689622266571837e-55,0,0.4572848966809118,0,0.08581589728203685,0,0
1452,0.12357426,0.002940774,2.8201533612534375e-130,0,7.11509307502068e-41,0,0.7062507634637364,1,0.4134915693942932,0,0
1453,0.0580779,0.0005365312,0.20749451173406552,0,2.9948180925650546e-39,0,0.5540582551800848,1,0.24076074235734887,0,0
1454,0.9979013,1.0,1.1923581056423554e-97,0,1.9104396795279718e-42,0,0.7731905383964413,1,0.6432661474733579,1,1
1455,0.906246,0.99999994,1.3914095058631328e-165,0,1.0,1,0.4570528088154709,0,0.8397274797001959,1,1
1456,0.99998367,1.0,1.0,1,1.0,1,0.7436547232330718,1,0.9777828029053878,1,1
1457,0.9999535,1.0,1.497451399733929e-175,0,0.9999999852445854,1,0.3204620496556424,0,0.877957260270045,1,1
1458,0.81402785,1.0,8.87595099955366e-19,0,9.221011455721748e-48,0,0.7168332901108474,1,0.23671755461169697,0,1
1459,0.035456777,0.0,2.0880681806223733e-16,0,8.718201893948361e-36,0,0.4305759725819219,0,0.11719721709090712,0,0
1460,0.032832086,4.220009e-05,1.1732900101342541e-189,0,1.5504786873520502e-48,0,0.1411068500749312,0,0.14734649031545502,0,0
1461,0.21090114,0.17010966,9.303139294558726e-75,0,0.9999971661388053,1,0.7571346329191427,1,0.4689946711024948,0,0
1462,0.0367029,5.888939e-05,0.0007347205538836322,0,2.6511243334520085e-53,0,0.3300861912824689,0,0.12064258577172877,0,0
1463,0.9998618,1.0,1.0,1,1.0,1,0.16494724818479845,0,0.9943935480188723,1,1
1464,0.7029663,0.99999917,3.7330065223614077e-44,0,1.6358315060570889e-22,0,0.7044741702464518,1,0.5843999672159682,1,1
1465,0.03239897,6.109476e-06,1.9228238308672363e-202,0,5.4070461953181854e-33,0,0.1795542329653628,0,0.14848178507577706,0,0
1466,0.9995016,1.0,1.0,1,0.001935090247273842,0,0.8144762593538515,1,0.7423530082594105,1,1
1467,0.9998981,1.0,4.404601539168516e-151,0,0.9999999999520242,1,0.5607149906918956,1,0.6293685542640245,1,1
1468,0.018594652,7.31349e-05,8.371247059830586e-240,0,4.0478571406461825e-59,0,0.16892887571038012,0,0.10191911051504055,0,0
1469,0.056294233,0.23894787,2.3082075371851295e-175,0,7.084554932549793e-39,0,0.3337777806630182,0,0.47118501567259224,0,0
1470,0.8028614,1.0,3.615057942977027e-216,0,8.651300011788631e-52,0,0.4082704283016973,0,0.2353491411892072,0,1
1471,0.07485488,0.0005351305,8.084361909113665e-18,0,2.7202107929644007e-44,0,0.4154384890294655,0,0.16821799519753036,0,0
1472,0.41802955,0.91716194,4.00241394746962e-33,0,1.1500368761687753e-34,0,0.4176575964461936,0,0.4240420477119209,0,0
1473,0.997913,1.0,8.112033343390559e-28,0,4.3722997026454694e-36,0,0.5297793610555268,1,0.5656104188684083,1,1
1474,0.044686407,9.089708e-06,3.5282524850617114e-217,0,2.1263756953295953e-41,0,0.255172731045137,0,0.29308607038212414,0,0
1475,0.16272566,0.025199741,6.99004980264586e-157,0,3.2845964450254026e-30,0,0.4498054093034202,0,0.4820437333721871,0,0
1476,0.72659767,0.9999999,1.3989082697528077e-222,0,3.300758258197488e-06,0,0.2243166370086091,0,0.3247156658708803,0,1
1477,1.0,1.0,1.0,1,1.0,1,0.9332087445136972,1,0.9295131654522126,1,1
1478,0.037375838,2.104044e-05,2.498488673844803e-162,0,6.446646192774325e-50,0,0.4660298031996626,0,0.19208276805672805,0,0
1479,0.06327337,0.000726074,1.0,1,3.7112490573175525e-15,0,0.6963698455337036,1,0.3693683140291944,0,0
1480,0.09453496,0.0030386448,1.0074811147636644e-195,0,7.294410900801201e-35,0,0.365075723594377,0,0.5395881966806388,1,0
1481,0.19242266,6.2584877e-07,2.222232154390279e-48,0,1.0929182820983622e-08,0,0.6353089809683354,1,0.21202382901826788,0,0
1482,0.9470053,1.0,4.617703427604765e-112,0,1.0,1,0.5475420800056191,1,0.5176957823896148,1,1
1483,0.033362955,0.24830347,8.419281929762695e-79,0,3.7241525948710234e-13,0,0.4394814655722867,0,0.35023301599339124,0,0
1484,0.9990699,1.0,1.5603590074324196e-212,0,1.5566463572131444e-31,0,0.193678625832255,0,0.30361774787275064,0,1
1485,0.28580076,0.0007914007,1.0,1,1.0,1,0.5357443560535441,1,0.40756418266682176,0,1
1486,0.082657635,0.0008247793,1.0,1,3.697390509100204e-17,0,0.601318572493702,1,0.4536145058680504,0,0
1487,0.15880758,2.8789043e-05,1.0833346364241111e-102,0,7.96845305260163e-20,0,0.5684738680345127,1,0.22759228340277612,0,0
1488,0.02491191,1.1622906e-06,3.6276347819124316e-227,0,1.6992621743932987e-42,0,0.2715131499450817,0,0.07799824076810108,0,1
1489,0.038506836,1.5348196e-05,8.442813344064208e-176,0,4.2596383759170903e-47,0,0.48267053239203456,0,0.19083484721235083,0,0
1490,0.99999136,1.0,1.0,1,1.0,1,0.8945595067907508,1,0.8521690430085859,1,1
1491,0.030903667,1.847744e-06,2.1253311362015447e-164,0,2.011560475497311e-54,0,0.5160531878040596,1,0.10280590433595341,0,0
1492,0.81658876,1.0,2.1382446130843975e-88,0,2.0748338035552797e-41,0,0.504055378222956,1,0.4910317128146651,0,1
1493,0.9998838,1.0,1.5296618094472352e-61,0,1.0,1,0.2147172265244268,0,0.72379570928216,1,1
1494,0.038871944,4.8726797e-05,5.898632721894741e-128,0,3.0541629947820417e-56,0,0.4021918342098513,0,0.04075304971437075,0,0
1495,0.029963374,7.0631504e-06,2.0440680774822514e-224,0,6.842585497731773e-31,0,0.22013060979777904,0,0.3145484752683394,0,0
1496,0.050018817,0.00076934695,2.3769154241101122e-178,0,1.9543541784633776e-16,0,0.24138341458037568,0,0.09991256654308353,0,0
1497,0.9999324,1.0,1.0,1,1.0,1,0.7874875023612123,1,0.6868054997935402,1,1
1498,0.88061976,1.0,1.0,1,1.0,1,0.5933633984954947,1,0.9648874837109919,1,1
1499,0.057079226,3.0398369e-06,5.596546182198724e-229,0,7.793631737698527e-46,0,0.12230170775598448,0,0.13410161340101034,0,0
1500,0.9941226,0.1975913,1.0,1,1.0,1,0.34320125303768956,0,0.8165141971844546,1,1
1501,0.99999756,1.0,9.701192012792992e-71,0,7.636403150263365e-07,0,0.6811812758512937,1,0.6129321281132901,1,1
1502,0.9999981,1.0,1.0,1,5.3614008704139894e-08,0,0.7213527532536727,1,0.885769860124078,1,1
1503,0.7741787,1.0,1.0,1,1.0,1,0.5415505436908556,1,0.8323773632158206,1,1
1504,0.064667016,0.9979949,1.0,1,1.0,1,0.5064865523934092,1,0.5503464213609964,1,0
1505,0.042811334,8.106232e-06,8.441427326118161e-67,0,1.5009874040345628e-26,0,0.33359386871857744,0,0.04792408879692985,0,0
1506,0.049426287,5.9604645e-08,5.703173720200767e-125,0,5.452079496796953e-31,0,0.3285878652364883,0,0.2976838455060186,0,0
1507,0.016570568,0.00020548701,1.7826880294040473e-237,0,4.943507121099693e-55,0,0.18838186118188244,0,0.19674583202284035,0,0
1508,0.071659535,0.0014314353,6.60414187149768e-51,0,5.0192375033438486e-36,0,0.4915513378866339,0,0.194473178443545,0,0
1509,0.036013037,2.9802322e-07,1.0,1,2.2806325208605787e-13,0,0.4381296469213932,0,0.5019620564447932,1,0
1510,0.14381707,1.4305115e-05,1.0,1,1.0,1,0.27926114510200906,0,0.5837673112882119,1,0
1511,0.894343,1.0,5.3650075869356835e-20,0,1.0,1,0.21915164863338527,0,0.7424484976951847,1,1
1512,0.038909614,3.427267e-06,2.1324411254748865e-239,0,1.3348424557666353e-43,0,0.2579485258968495,0,0.29995082684304303,0,0
1513,0.99433386,0.999989,1.0,1,1.6151490009448047e-21,0,0.7040615977593624,1,0.17682126712095367,0,1
1514,0.116174996,2.9802322e-08,3.6269211502013937e-186,0,1.8657351727178378e-30,0,0.4934645451830099,0,0.31544562778343377,0,0
1515,0.04205236,0.00056153536,1.8950036417799528e-184,0,4.5909653408990334e-49,0,0.6117332646139204,1,0.4330085920608764,0,0
1516,0.91143495,1.0,3.779193155522726e-138,0,5.6212957584025925e-30,0,0.18036924801247964,0,0.27539370267054963,0,1
1517,0.92493,1.0,2.645481884499079e-185,0,1.7803561758128926e-35,0,0.48396715738382157,0,0.4394772499141598,0,1
1518,0.14070952,0.7125624,7.28845730656707e-174,0,4.513186135133477e-43,0,0.46817701084002766,0,0.3655607444065413,0,1
1519,0.99890053,1.0,8.034331301755806e-91,0,1.0,1,0.56559821097378,1,0.9304843751889815,1,1
1520,0.99958086,1.0,2.0188973885530028e-125,0,6.379581744385154e-09,0,0.3474059002300517,0,0.7750625495519914,1,1
1521,0.98287797,1.0,3.847729672858998e-193,0,2.3472555800522027e-39,0,0.6382555654914838,1,0.5523948526878726,1,1
1522,0.02794826,0.0011742115,1.9454649001713146e-40,0,4.969493721325047e-38,0,0.6870907278626698,1,0.41729865485890455,0,0
1523,0.030752689,2.682209e-06,5.224129940645704e-145,0,1.1003812000517011e-26,0,0.1975573312222399,0,0.2670423489367917,0,0
1524,0.047126353,6.556511e-07,8.209350129540457e-159,0,1.5268886188633943e-37,0,0.38645424498459,0,0.3695033541818679,0,0
1525,0.9865247,1.0,1.0,1,1.0,1,0.17236435968317318,0,0.8221276393026596,1,1
1526,0.02575156,2.413988e-06,2.7384278670179004e-228,0,3.207060315698045e-51,0,0.274087054527909,0,0.15726851991493757,0,0
1527,0.9037043,0.9999972,8.113655636463094e-175,0,0.9487646041250432,1,0.10251134651745555,0,0.8012168002193106,1,1
1528,0.20512977,5.1170588e-05,3.077761894416418e-165,0,1.199924004444338e-31,0,0.5358858648261572,1,0.5391945801123662,1,0
1529,0.031459063,0.0008173585,2.540599359607757e-179,0,1.543710815432517e-44,0,0.3391223198405422,0,0.2909217108188777,0,0
1530,0.8720508,0.9999999,1.891413758715198e-220,0,9.073244742685233e-31,0,0.19855493293028945,0,0.360072041710749,0,1
1531,0.05100134,0.0065925717,2.443660916018772e-191,0,1.2069432870448109e-51,0,0.30635655131878814,0,0.293857313278975,0,0
1532,0.21720141,2.3841858e-07,1.0,1,1.0,1,0.21605022485941902,0,0.5285336390974749,1,1
1533,0.83382905,1.0,5.0195442372383613e-231,0,1.8542369877168692e-44,0,0.21248207074108003,0,0.282003716538812,0,1
1534,0.022222966,1.0430813e-06,8.588767196615305e-226,0,2.4714395704171484e-54,0,0.13745944023763854,0,0.246498958895278,0,0
1535,0.9999157,1.0,1.0,1,0.9999999999990905,1,0.9613703544267289,1,0.9283031923969971,1,1
1536,0.99999636,1.0,2.1454373672909454e-90,0,0.07571501591040283,0,0.5010053462142501,1,0.8916506929309265,1,1
1537,1.0,1.0,1.0,1,1.0,1,0.30439758509356507,0,0.7802845352019968,1,1
1538,0.9803457,1.0,1.0,1,1.8764343238842813e-06,0,0.7271721263317734,1,0.7082630991504891,1,1
1539,0.3075379,0.0028749704,2.7336188818344877e-61,0,3.0832434870650744e-16,0,0.5818596976227034,1,0.5205284743444801,1,1
1540,0.9492828,1.0,6.215268998236699e-112,0,2.142916863221826e-41,0,0.6474575113826468,1,0.26552351901124477,0,1
1541,0.033300817,0.0011271238,3.3980015035143414e-216,0,2.8906148189378122e-52,0,0.35754507812227,0,0.19012975385995648,0,0
1542,0.9815444,1.0,1.0,1,0.9997644885471335,1,0.9741545589749006,1,0.860520484982883,1,1
1543,0.99945986,1.0,0.9999911162007157,1,1.0,1,0.859426680541002,1,0.9627891254850858,1,1
1544,0.98629975,1.0,5.500679113243518e-122,0,1.4348363368155965e-32,0,0.8109613651093754,1,0.6536010258332563,1,1
1545,0.45333758,0.0030716956,6.521641670564415e-174,0,0.9910339973434644,1,0.3201051546032726,0,0.3261760146885124,0,1
1546,0.96695375,0.9998075,1.0613866564864714e-89,0,5.286420764215976e-21,0,0.12200787016294802,0,0.37692480134590883,0,1
1547,0.11157319,1.3709068e-06,1.0,1,0.9998516609362341,1,0.6799034233793546,1,0.45015120534771813,0,0
1548,0.02202198,2.7239323e-05,4.0965007541392025e-127,0,0.9999999999970441,1,0.6506803576331261,1,0.48870184267481476,0,0
1549,0.8853035,1.0,3.0837269097341287e-35,0,1.0,1,0.7591376694580682,1,0.932804695839466,1,1
1550,0.93854785,1.0,1.0,1,3.48669014133851e-08,0,0.8985021770642626,1,0.3156242374310375,0,1
1551,0.086161405,6.2584877e-07,1.6975207988034852e-211,0,3.994922298932969e-48,0,0.25094016541865655,0,0.2794167992418809,0,0
1552,0.9860093,1.0,1.0,1,0.9996285750123068,1,0.4084361136251338,0,0.7167445212038793,1,1
1553,0.9973012,1.0,1.5285603904017234e-109,0,1.0362517091712384e-09,0,0.3575800654609257,0,0.697657441761091,1,1
1554,0.9840293,1.0,6.463304273286798e-164,0,1.321345367987159e-18,0,0.7157506013373774,1,0.8197040671278935,1,1
1555,0.9779825,1.0,1.0,1,3.017055040402772e-37,0,0.8458858882456213,1,0.7127153183368242,1,1
1556,0.016709566,1.1086464e-05,9.422879428729112e-215,0,1.1083540931444206e-57,0,0.3471668893521026,0,0.10225607976020508,0,0
1557,0.10142955,0.00070494413,1.0,1,0.9999999999345164,1,0.45350691786483727,0,0.7962508645568063,1,0
1558,0.9989394,0.99999046,8.410136733571091e-12,0,4.039934694428871e-52,0,0.45660399239841726,0,0.2953336323273207,0,1
1559,0.69542783,1.0,6.64521176067802e-146,0,0.15336080237585054,0,0.4692816916133687,0,0.6085386635715733,1,1
1560,0.040300757,4.261732e-06,1.4567205445525347e-115,0,5.552206357743655e-22,0,0.13466390766923228,0,0.12113109520914628,0,0
1561,0.3178578,0.00020769238,1.0,1,1.0,1,0.4343854421478576,0,0.8313478480119603,1,0
1562,0.9969487,1.0,1.0,1,1.0,1,0.7158267662275641,1,0.8548541529083518,1,1
1563,0.032737434,2.0861626e-07,4.270298801547896e-209,0,4.15929918810616e-36,0,0.12166312637338833,0,0.47246451440505793,0,0
1564,0.019294381,1.7017126e-05,2.3791997004656033e-144,0,1.1217361777198546e-43,0,0.421234802956308,0,0.3027207344845077,0,0
1565,0.059987336,2.0861626e-07,1.302466359836537e-29,0,7.300897979235477e-41,0,0.43900884445465416,0,0.20812440318767847,0,0
1566,0.039033532,0.0,1.0,1,1.0,1,0.06470450535364532,0,0.12047012265836288,0,0
1567,0.1797604,5.608797e-05,1.0,1,1.0,1,0.6005090770694183,1,0.5168269853731552,1,0
1568,0.9999993,1.0,9.287341170607299e-49,0,0.999999985509021,1,0.691651937466978,1,0.8452721516385197,1,1
1569,0.6142522,0.999999,1.0,1,1.0,1,0.8026378497667054,1,0.5605103939825409,1,0
1570,0.09502682,0.00074622035,3.21751477279817e-222,0,1.0645314276663388e-19,0,0.3168413229983143,0,0.22988987148600573,0,0
1571,0.05188161,1.2218952e-05,1.0,1,3.192738617760262e-51,0,0.5833702838371178,1,0.24366307216513997,0,0
1572,0.3853211,5.662441e-07,1.0,1,1.0,1,0.20467264764852386,0,0.3525776806996675,0,1
1573,0.02154401,5.066395e-07,9.36246081371813e-213,0,5.913429567867944e-45,0,0.296500801455447,0,0.24169105057297602,0,0
1574,0.01969871,5.9604645e-08,2.6780955539867103e-118,0,0.004357267163146613,0,0.27353503833233395,0,0.7728890202896619,1,0
1575,0.9999021,1.0,1.0,1,1.0,1,0.8802208227942437,1,0.5017057792182151,1,1
1576,0.4116165,1.0,3.652699818893082e-109,0,1.619826945704363e-16,0,0.8862755192141477,1,0.7422544849105808,1,1
1577,0.9999182,1.0,0.09672332906091544,0,1.0,1,0.39762819963763585,0,0.7086717519807371,1,1
1578,0.03316897,1.052022e-05,1.7939547635617664e-89,0,1.33686997724757e-51,0,0.6406785500151436,1,0.20177159376472276,0,0
1579,0.041959286,0.0028417706,6.011336730661991e-23,0,4.542676957958834e-48,0,0.6421895674930953,1,0.14141330031813473,0,0
1580,0.99519587,1.0,1.0,1,0.003705755984720952,0,0.7613120372374629,1,0.753136571971045,1,1
1581,0.90729785,1.0,2.2981980246065998e-161,0,1.0,1,0.6215843626708385,1,0.8023767192644552,1,1
1582,0.014612615,9.536743e-07,1.4940389211527623e-233,0,6.879134942517001e-54,0,0.1990463394343834,0,0.11319748888040332,0,0
1583,0.016804546,3.0100346e-06,1.0,1,1.4902154272721845e-35,0,0.37807330751271356,0,0.18550780021646154,0,0
1584,0.054537505,1.1920929e-07,1.0,1,5.158090035637091e-21,0,0.778275150008999,1,0.4715551283357421,0,0
1585,0.9998508,0.99999994,2.1330912518638396e-189,0,1.0,1,0.1919708211286103,0,0.9025403371049566,1,1
1586,0.11183348,0.00071904063,1.6388025397129254e-148,0,1.6006258887825903e-17,0,0.6951189931914906,1,0.6257281542097702,1,0
1587,0.025976837,1.7881393e-06,1.2664858521955e-220,0,2.362320300716976e-50,0,0.23322764893230494,0,0.09986227249179294,0,0
1588,0.056862503,0.0039177537,1.0,1,7.456934228628532e-32,0,0.6243380872333695,1,0.26198740954354455,0,0
1589,0.03548035,0.0010631979,4.257680841949856e-204,0,4.2943427090127966e-44,0,0.2844795945304317,0,0.260843050419736,0,0
1590,0.9885036,1.0,1.0,1,1.0,1,0.8232359035144345,1,0.6870228050814977,1,1
1591,0.9865259,1.0,2.251487547411455e-35,0,7.316964885462619e-22,0,0.6777609370364609,1,0.6762634323078166,1,1
1592,0.6851393,0.9999955,6.3364187746079165e-170,0,8.075862075324348e-32,0,0.6329454044968307,1,0.2729385240394058,0,1
1593,0.030371487,5.143881e-05,2.3129984245641763e-95,0,1.50757172365524e-22,0,0.31105331944341447,0,0.5104382934960153,1,0
1594,0.05957097,4.7385693e-06,1.0,1,1.0,1,0.6710317702858681,1,0.31226357282084566,0,0
1595,0.115273595,0.0037238896,1.0,1,1.0,1,0.8313968862013771,1,0.32463942779246613,0,0
1596,0.03709072,1.4036894e-05,6.800718258383734e-148,0,9.869892285298783e-48,0,0.4493881302235334,0,0.4236448435517073,0,0
1597,0.8074769,1.0,1.2680440289834065e-52,0,4.634566003555006e-13,0,0.593258943208195,1,0.6410768187242558,1,1
1598,0.13234457,3.5762787e-07,1.0,1,1.0,1,0.3168647648150077,0,0.9659204951773632,1,0
1599,0.3036884,0.6409365,1.567384461738502e-145,0,1.197937548404062e-31,0,0.34477257362939695,0,0.3994124177675809,0,0
1600,0.999999,1.0,1.0,1,1.0,1,0.9227812502452616,1,0.8834829858850834,1,1
1601,0.09697983,0.9985914,1.0,1,1.0,1,0.5629106464194199,1,0.9263158612042574,1,0
1602,0.9881607,1.0,6.890165877801968e-157,0,9.497059812075963e-31,0,0.23773771598303856,0,0.2773175629531201,0,1
1603,0.99982584,1.0,1.0,1,1.0,1,0.6975936261937603,1,0.9515568570173771,1,1
1604,0.020680696,2.503395e-06,5.17860976189741e-183,0,4.828177211028425e-55,0,0.23623391663658624,0,0.11254673532899873,0,0
1605,0.80461884,1.0,1.857199211464095e-243,0,6.702470992458237e-54,0,0.15512150000347877,0,0.022052698518366845,0,1
1606,0.99832284,1.0,1.0,1,1.4745249855038305e-12,0,0.6462425356629541,1,0.4577767464052159,0,1
1607,0.973554,1.0,1.397791850537626e-128,0,1.0,1,0.19598711375440842,0,0.6447998447231732,1,1
1608,0.9999926,1.0,1.0,1,8.222623919462881e-10,0,0.831643707710403,1,0.4818302233692274,0,1
1609,0.9714583,1.0,1.0,1,1.0,1,0.6080610997074876,1,0.8874626033904156,1,1
1610,0.07445097,0.003410995,1.0,1,1.0,1,0.7988257325903237,1,0.29544029445165687,0,0
1611,0.96383476,0.9999994,1.3936396090976623e-179,0,1.0,1,0.13649204646164756,0,0.8959890669478233,1,1
1612,0.9988017,1.0,1.0,1,1.0,1,0.9357597263245616,1,0.4267469477981958,0,1
1613,0.037162334,8.940697e-08,4.908017559223905e-14,0,1.0,1,0.42584538513973513,0,0.3886836702184694,0,0
1614,0.9996277,1.0,1.0,1,1.0,1,0.6672391477809835,1,0.8753132938331799,1,1
1615,0.9980501,1.0,1.8063448230810094e-11,0,0.9999988239085363,1,0.3953439415000285,0,0.6053903165772618,1,1
1616,0.09551939,7.003546e-05,2.9760542753164694e-74,0,4.646042634915627e-28,0,0.5127813086439006,1,0.4777444722856988,0,0
1617,1.0,1.0,1.0,1,0.003981638590086627,0,0.8019265232751595,1,0.9241542838821514,1,1
1618,0.007255912,0.00080421567,4.773513421595154e-128,0,3.5282287475223606e-47,0,0.28007698703738754,0,0.12049817898894216,0,0
1619,0.9651947,0.9972304,2.0119773004402854e-86,0,0.9880991097801373,1,0.4922524525241557,0,0.399145591376296,0,1
1620,0.9956167,1.0,1.0,1,0.999563088825853,1,0.7675567104206593,1,0.8351899760861411,1,1
1621,0.9998951,1.0,1.0,1,1.0,1,0.2871918701090244,0,0.733014828927697,1,1
1622,0.06362298,0.9738549,2.1756229928761017e-109,0,9.518758194942903e-33,0,0.47746724951657205,0,0.2832771166377159,0,0
1623,0.040481,8.940697e-08,6.143478298495114e-216,0,4.64836047830006e-41,0,0.10458339695513445,0,0.47108732665680514,0,0
1624,0.110621184,4.503131e-05,1.0,1,6.43416697695631e-11,0,0.9553208838959931,1,0.5863827262461297,1,0
1625,0.03140968,4.9471855e-06,8.756905442643016e-61,0,1.2962145286420432e-59,0,0.4888595972683236,0,0.10600707765573211,0,0
1626,0.953503,1.0,1.0,1,1.0,1,0.8879169103260738,1,0.8083885115746411,1,1
1627,0.99999726,1.0,0.9999999780714008,1,1.0,1,0.5793957277274137,1,0.8546496679816918,1,1
1628,0.89784276,1.0,1.0,1,1.5933803032201386e-32,0,0.48648314987841434,0,0.33345294577171436,0,1
1629,0.034924686,0.00042399764,5.870645929317578e-97,0,0.9611903959535493,1,0.2302327784917331,0,0.43705440174790794,0,0
1630,0.9772649,1.0,1.7555086965790634e-13,0,2.8570423768514056e-37,0,0.7465810912879193,1,0.47092117809533673,0,1
